Frank Robinson	1973	30
Frank Robinson	1974	22
Frank Robinson	1975	9
Frank Robinson	1976	3
Mark McGwire	1986	3
Mark McGwire	1987	49
Mark McGwire	1988	32
Mark McGwire	1989	33
Mark McGwire	1990	39
Mark McGwire	1991	22
Mark McGwire	1992	42
Mark McGwire	1993	9
Mark McGwire	1994	9
Mark McGwire	1995	39
Mark McGwire	1996	52
Mark McGwire	1997	58
Mark McGwire	1998	70
Mark McGwire	1999	65
Mark McGwire	2000	32
Mark McGwire	2001	29
Harmon Killebrew	1954	0
Harmon Killebrew	1955	4
Harmon Killebrew	1956	5
Harmon Killebrew	1957	2
Harmon Killebrew	1958	0
Harmon Killebrew	1959	42
Harmon Killebrew	1960	31
Harmon Killebrew	1961	46
Harmon Killebrew	1962	48
Harmon Killebrew	1963	45
Harmon Killebrew	1964	49
Harmon Killebrew	1965	25
Harmon Killebrew	1966	39
Harmon Killebrew	1967	44
Harmon Killebrew	1968	17
Harmon Killebrew	1969	49
Harmon Killebrew	1970	41
Harmon Killebrew	1971	28
Harmon Killebrew	1972	26
Harmon Killebrew	1973	5
Harmon Killebrew	1974	13
Harmon Killebrew	1975	14
Rafael Palmeiro	1986	3
Rafael Palmeiro	1987	14
Rafael Palmeiro	1988	8
Rafael Palmeiro	1989	8
Rafael Palmeiro	1990	14
Rafael Palmeiro	1991	26
Rafael Palmeiro	1992	22
Rafael Palmeiro	1993	37
Rafael Palmeiro	1994	23
Rafael Palmeiro	1995	39
Rafael Palmeiro	1996	39
Rafael Palmeiro	1997	38
Rafael Palmeiro	1998	43
Rafael Palmeiro	1999	47
Rafael Palmeiro	2000	39
Rafael Palmeiro	2001	47
Rafael Palmeiro	2002	43
Rafael Palmeiro	2003	38
Rafael Palmeiro	2004	23
Rafael Palmeiro	2005	18
Reggie Jackson	1967	1
Reggie Jackson	1968	29
Reggie Jackson	1969	47
Reggie Jackson	1970	23
Reggie Jackson	1971	32
Reggie Jackson	1972	25
Reggie Jackson	1973	32
Reggie Jackson	1974	29
Reggie Jackson	1975	36
Reggie Jackson	1976	27
Reggie Jackson	1977	32
Reggie Jackson	1978	27
Reggie Jackson	1979	29
Reggie Jackson	1980	41
Reggie Jackson	1981	15
Reggie Jackson	1982	39
Reggie Jackson	1983	14
Reggie Jackson	1984	25
Reggie Jackson	1985	27
Reggie Jackson	1986	18
Reggie Jackson	1987	15
Manny Ramirez	1993	2
Manny Ramirez	1994	17
Manny Ramirez	1995	31
Manny Ramirez	1996	33
Manny Ramirez	1997	26
Manny Ramirez	1998	45
Manny Ramirez	1999	44
Manny Ramirez	2000	38
Manny Ramirez	2001	41
Manny Ramirez	2002	33
Manny Ramirez	2003	37
Manny Ramirez	2004	43
Manny Ramirez	2005	45
Manny Ramirez	2006	35
Manny Ramirez	2007	20
Manny Ramirez	2008	37
Manny Ramirez	2009	19
Manny Ramirez	2010	9
Manny Ramirez	2011	0
Mike Schmidt	1972	1
Mike Schmidt	1973	18
Mike Schmidt	1974	36
Mike Schmidt	1975	38
Mike Schmidt	1976	38
Mike Schmidt	1977	38
Mike Schmidt	1978	21
Mike Schmidt	1979	45
Mike Schmidt	1980	48
Mike Schmidt	1981	31
Mike Schmidt	1982	35
Mike Schmidt	1983	40
Mike Schmidt	1984	36
Mike Schmidt	1985	33
Mike Schmidt	1986	37
Mike Schmidt	1987	35
Mike Schmidt	1988	12
Mike Schmidt	1989	6
David Ortiz	1997	1
David Ortiz	1998	9
David Ortiz	1999	0
David Ortiz	2000	10
David Ortiz	2001	18
David Ortiz	2002	20
David Ortiz	2003	31
David Ortiz	2004	41
David Ortiz	2005	47
David Ortiz	2006	54
David Ortiz	2007	35
David Ortiz	2008	23
David Ortiz	2009	28
David Ortiz	2010	32
David Ortiz	2011	29
David Ortiz	2012	23
David Ortiz	2013	30
David Ortiz	2014	35
David Ortiz	2015	37
David Ortiz	2016	38
Mickey Mantle	1951	13
Mickey Mantle	1952	23
Mickey Mantle	1953	21
Mickey Mantle	1954	27
Mickey Mantle	1955	37
Mickey Mantle	1956	52
Mickey Mantle	1957	34
Mickey Mantle	1958	42
Mickey Mantle	1959	31
Mickey Mantle	1960	40
